"","Sample_01-a01va","Sample_02-a01vb","Sample_03-a01vc","Sample_04-a01ca","Sample_05-a01cb","Sample_06-a01cc","Sample_07-a02vb","Sample_08-a02vc","Sample_09-a02ca","Sample_10-a02cb","Sample_11-a02cc","Sample_12-a04va","Sample_13-a04vb","Sample_14-a04vc","Sample_15-a04ca","Sample_16-a04cb","Sample_17-a04cc","Sample_18-a05va","Sample_19-a05vb","Sample_20-a05vc","Sample_21-a05ca","Sample_22-a05cb","Sample_23-a05cc","Sample_24-a06ca","Sample_25-a06cb","Sample_26-a07va","Sample_27-a07vb","Sample_28-a07vc","Sample_29-a07ca","Sample_30-a07cb","Sample_31-a07cc","Sample_32-a08va","Sample_33-a08vb","Sample_34-a08vc","Sample_35-a08ca","Sample_36-a08cc","Sample_37-a09va","Sample_38-a09vb","Sample_39-a09vc","Sample_40-a09ca","Sample_41-a09cb","Sample_42-a09cc","Sample_43-a10va","Sample_44-a10vb","Sample_45-a10vc","Sample_46-a10ca","Sample_47-a10cb","Sample_48-a10cc","Sample_49-a12va","Sample_50-a12vb","Sample_51-a13va","Sample_52-a13vb","Sample_53-a13vc","Sample_54-a13ca","Sample_55-a13cb","Sample_56-a13cc","Sample_57-a14va","Sample_58-a14vb","Sample_59-a14vc","Sample_60-a14ca","Sample_61-a14cb","Sample_62-a14cc","Sample_63-a17va","Sample_64-a17vb","Sample_65-a17vc","Sample_66-a17ca","Sample_67-a17cb","Sample_68-a17cc","Sample_69-arva","Sample_70-arvb","Sample_71-arvc","Sample_72-arca","Sample_73-arcb","Sample_74-arcc"
"gene_730",0,0,0,0,0,0,0,0,0,0,0,44,35,16,0,0,0,76,146,170,0,0,0,0,0,160,333,212,0,0,0,495,524,219,0,0,284,469,196,0,0,0,431,257,486,0,0,0,481,755,1028,909,468,0,0,0,804,844,966,0,0,0,606,678,392,0,0,0,0,0,0,0,0,0
"gene_731",0,0,0,0,0,0,0,0,0,0,0,8,11,4,0,0,0,29,51,32,0,0,0,0,0,45,76,59,0,0,0,114,147,51,0,0,74,105,45,0,0,0,133,53,130,0,0,0,139,241,240,268,96,0,0,0,209,177,285,0,0,0,142,147,91,0,0,0,0,0,0,0,0,0
"gene_732",0,0,0,0,0,0,0,0,0,0,0,62,59,23,0,0,0,63,99,115,0,0,0,0,0,59,124,86,0,1,0,146,174,82,0,0,102,133,68,0,1,0,140,66,136,0,0,0,77,174,132,222,56,0,0,0,149,104,125,0,0,0,155,124,97,0,0,0,0,0,0,0,0,0
"gene_733",0,0,0,0,0,0,0,0,0,1,0,5,5,1,0,0,0,17,13,11,0,0,1,0,0,12,31,18,0,0,0,37,15,15,0,0,24,15,15,0,0,0,41,15,28,0,0,0,29,56,71,76,39,0,0,0,66,44,51,0,0,0,60,44,30,0,0,0,3,0,17,0,0,0
"gene_734",199,1024,111,611,82,555,111,394,371,218,508,1386,1857,718,172,514,402,977,1675,2174,465,463,411,907,327,719,1432,1031,349,264,220,1568,1540,636,370,221,671,922,607,357,140,170,670,616,926,280,352,222,628,638,817,507,563,290,245,240,420,657,792,261,263,310,1794,1789,1225,173,369,164,16,0,22,2,1,0
"gene_735",0,0,0,0,0,0,0,0,0,0,0,28,27,7,0,0,0,20,45,59,0,0,0,0,0,28,53,35,0,0,0,35,40,14,0,0,35,32,17,0,0,0,23,29,38,0,0,0,98,169,234,242,96,0,0,0,197,152,269,0,0,0,90,118,99,0,0,0,0,0,0,0,0,0
"gene_736",0,0,0,0,0,0,1,1,0,0,0,49,28,16,0,0,0,41,64,90,0,0,0,0,0,18,75,34,0,0,0,82,73,28,0,0,25,47,25,0,0,0,41,17,49,0,0,0,41,63,99,151,31,0,0,0,98,58,116,0,0,0,94,115,93,0,0,0,0,0,0,0,0,0
"gene_737",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,7,7,0,0,0,0,0,15,23,22,0,0,0,35,57,22,0,0,31,46,32,0,0,0,63,36,77,0,0,0,47,87,101,116,46,0,0,0,79,70,90,0,0,0,43,53,41,0,0,0,1,0,0,0,0,0
"gene_738",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,8,14,0,0,0,0,0,12,23,3,0,0,0,49,54,15,0,0,34,45,23,0,0,0,22,25,49,0,0,0,42,67,69,90,16,0,0,0,57,35,41,0,0,0,37,27,18,0,0,0,0,0,0,0,0,0
"gene_739",0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0,0,8,20,21,0,0,0,0,0,16,47,29,0,0,0,78,74,25,0,0,47,73,23,0,0,0,34,35,70,0,0,0,64,137,129,212,48,0,0,0,100,63,84,0,0,0,56,54,43,0,0,0,0,0,0,0,0,0
"gene_740",0,0,0,0,0,0,27,46,0,0,0,3106,3950,1317,0,0,0,3402,4977,6281,0,0,0,0,0,2531,4982,3589,0,0,0,5705,6656,2461,0,0,2236,4069,1775,0,0,16,2548,2031,3134,0,0,0,1762,2430,2476,1320,1441,0,0,0,1289,2711,2066,0,0,0,7148,8137,4958,0,0,0,0,0,1,0,0,0
"gene_741",0,0,0,0,0,0,0,1,0,0,0,60,44,14,0,0,0,45,77,107,0,0,0,0,0,55,124,62,0,0,0,184,148,39,0,0,42,87,36,0,0,0,75,66,102,0,0,0,60,92,103,108,49,0,0,0,70,84,89,0,0,0,193,152,119,0,0,0,0,0,0,0,0,0
"gene_742",0,0,0,0,0,0,0,0,0,0,0,34,23,6,0,0,0,18,37,41,0,0,0,0,0,12,34,17,0,0,0,22,26,13,0,0,13,15,4,0,0,0,8,12,20,0,0,0,12,9,18,42,7,0,0,0,21,8,32,0,0,0,31,43,39,0,0,0,0,0,0,0,0,0
"gene_743",0,0,0,0,0,0,0,0,0,0,0,2,12,4,0,0,0,3,19,12,0,0,0,0,0,11,20,2,0,0,0,8,11,7,0,0,7,7,5,0,0,0,7,1,11,0,0,0,2,18,7,19,3,0,0,0,8,6,6,0,0,0,8,13,5,0,0,0,0,0,0,0,0,0
"gene_744",0,0,0,0,0,0,0,0,0,0,0,36,15,10,0,0,0,32,64,68,0,0,0,0,0,46,67,29,0,0,0,69,91,27,0,0,42,63,24,0,0,0,61,28,66,0,0,0,45,68,89,58,31,0,0,0,44,50,80,0,0,0,50,72,59,0,0,0,0,0,0,0,0,0
"gene_745",0,0,0,0,0,0,0,0,0,0,0,17,33,3,0,0,0,14,62,37,0,0,0,0,0,24,34,15,0,0,0,43,55,27,0,0,33,27,14,0,0,1,23,30,20,0,0,0,13,34,22,71,15,0,0,0,42,15,12,0,0,0,39,16,23,0,0,0,0,0,0,0,0,0
"gene_746",0,0,0,0,0,0,0,0,0,0,0,32,34,12,0,0,0,38,64,66,0,0,0,0,0,39,77,49,0,0,0,61,77,23,0,0,34,41,26,0,0,0,44,35,59,0,0,0,33,70,37,54,18,0,0,0,35,42,25,0,0,0,80,47,48,0,0,0,0,0,0,0,0,0
"gene_747",0,0,0,0,0,0,0,0,0,0,0,24,19,8,0,0,0,31,28,46,0,0,0,0,0,34,39,14,0,0,0,31,26,16,0,0,9,15,10,0,0,0,18,15,26,0,0,0,9,5,23,24,9,0,0,0,20,16,19,0,0,0,53,51,26,0,0,0,0,0,0,0,0,0
"gene_748",0,0,0,0,0,0,0,0,0,0,0,10,15,6,0,0,0,7,13,20,0,0,0,0,0,6,23,16,0,0,0,20,36,11,0,0,7,14,9,0,0,0,9,12,14,0,0,0,15,15,19,31,6,0,0,0,21,3,3,0,0,0,24,24,11,0,1,0,0,0,0,0,0,0
"gene_749",0,0,0,0,0,0,0,0,0,0,0,259,291,81,0,0,0,274,397,440,0,0,0,0,0,122,371,239,0,0,0,340,386,172,0,0,160,192,99,0,0,0,130,115,194,0,0,0,106,198,176,258,91,0,0,0,213,185,212,0,0,0,519,558,347,0,0,0,0,0,0,0,0,0
"gene_750",0,0,0,0,0,0,0,0,0,0,0,28,44,10,0,0,0,80,137,164,0,0,0,0,0,229,647,270,0,0,0,572,893,532,0,0,701,706,355,0,0,2,938,673,882,0,0,0,796,2039,1478,2997,607,0,0,0,1231,854,1430,0,0,0,625,753,613,0,0,0,0,0,0,0,0,0
"gene_751",0,0,0,0,0,0,0,2,0,0,0,107,107,34,0,0,0,133,213,230,0,0,0,0,0,117,213,123,0,0,0,205,272,133,0,0,122,174,80,0,0,0,156,125,149,0,0,0,90,188,156,284,92,0,0,0,150,100,144,0,0,0,197,187,151,0,0,0,0,0,0,0,0,0
"gene_752",0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,14,9,0,0,0,0,0,5,20,15,0,1,0,50,48,22,0,0,32,37,24,0,0,0,21,29,43,0,0,0,35,59,56,125,14,0,0,0,85,30,54,0,0,0,35,22,22,0,0,0,0,0,0,0,0,0
"gene_753",0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,8,23,37,0,0,0,0,0,18,57,18,0,0,0,48,63,23,0,0,33,39,21,0,0,0,47,20,48,0,0,0,32,83,74,86,28,0,0,0,32,42,52,0,0,0,37,49,35,0,0,0,0,0,0,0,0,0
"gene_754",0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,6,6,7,0,0,0,0,0,7,9,7,0,0,0,9,31,5,0,0,11,8,6,0,0,0,3,7,11,0,0,0,7,13,7,36,7,0,0,0,11,4,8,0,0,0,9,13,5,0,0,0,0,0,0,0,0,0
"gene_755",0,0,0,0,0,0,0,0,0,0,0,18,22,6,0,0,0,14,46,22,0,0,0,0,0,22,30,15,0,0,0,46,36,36,0,0,31,30,9,0,0,0,27,22,21,0,0,0,13,27,25,28,7,0,0,0,29,22,28,0,0,0,45,53,33,0,0,0,0,0,0,0,0,0
"gene_756",0,0,0,0,0,0,0,0,0,0,0,23,25,8,0,0,0,24,59,49,0,0,0,0,0,15,69,23,0,0,0,50,73,31,0,0,44,34,15,0,0,0,48,32,47,0,0,0,70,149,165,305,58,0,0,0,195,64,136,0,0,0,91,89,60,0,0,0,0,0,0,0,0,0
"gene_757",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,6,0,0,0,0,0,4,22,7,0,0,0,5,10,14,0,0,15,12,1,0,0,0,3,3,13,0,0,0,15,40,39,55,11,0,0,0,47,19,37,0,0,0,24,13,11,0,0,0,0,0,0,0,0,0
"gene_758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,3,0,0,0,0,1,0,19,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"gene_759",0,0,0,0,0,0,0,3,0,0,0,15,27,5,0,0,0,24,35,40,0,0,0,0,0,18,118,57,0,0,0,98,141,49,0,0,83,87,33,0,0,0,96,74,116,0,0,0,76,140,118,186,51,0,0,0,106,126,137,0,0,0,100,74,58,0,0,0,0,0,0,0,0,0
"gene_760",0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,5,14,3,0,0,0,0,0,8,19,11,0,0,0,20,21,11,0,0,9,9,8,0,0,0,11,4,12,0,0,0,8,26,23,28,5,0,0,0,22,3,7,0,0,0,16,11,12,0,0,0,0,0,0,0,0,0
"gene_761",0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,3,8,0,0,0,0,0,14,23,7,0,0,0,50,25,5,0,0,14,24,9,0,0,0,10,10,16,0,0,0,13,17,31,29,5,0,0,0,8,2,20,0,0,0,18,16,13,0,0,0,0,0,0,0,0,0
"gene_762",0,0,0,0,0,0,0,0,0,0,0,934,1092,336,0,0,0,963,1546,1820,0,0,0,0,0,730,1597,950,0,0,0,1428,1762,786,0,0,631,1190,444,0,0,3,668,518,849,0,0,0,498,737,718,510,406,0,0,0,429,629,610,0,0,0,1854,1947,1403,0,0,0,0,0,0,0,0,0
"gene_763",0,0,0,0,0,0,0,3,0,0,0,135,191,51,0,0,0,120,185,215,0,0,0,0,0,53,179,101,0,0,0,182,208,77,0,0,69,118,47,0,0,0,91,52,118,0,0,0,56,77,64,114,69,0,0,0,84,82,104,0,0,0,273,308,193,0,0,0,0,0,0,0,0,0
"gene_764",0,0,0,0,0,0,0,0,0,0,0,216,240,88,0,0,0,213,282,437,0,0,0,0,0,143,281,180,0,0,0,301,371,134,0,0,114,257,127,0,0,1,160,134,185,0,0,0,121,147,159,114,101,0,0,0,104,136,194,0,0,0,496,505,338,0,0,0,0,0,0,0,0,0
"gene_765",0,0,0,0,0,0,0,0,0,0,0,659,689,223,0,0,0,657,1063,1142,0,0,0,0,0,402,969,505,0,0,0,758,986,392,0,0,389,507,199,0,0,4,382,315,345,0,0,0,174,468,334,349,145,0,0,0,247,272,410,0,0,0,1157,1314,1031,0,0,0,0,0,0,0,0,0
"gene_766",0,0,0,0,1,1,1,0,0,4,6,161,143,61,1,1,2,976,1165,982,2,0,1,1,1,5823,5659,4003,1,0,0,14565,14134,7725,0,1,7664,8504,5818,0,0,12,8928,7558,9864,2,1,1,11073,18983,16346,18818,7566,0,0,0,16517,16170,15257,1,0,1,13486,6355,6721,0,0,0,65,1,42,1,2,0
"gene_767",0,0,0,0,0,0,1,1,0,0,0,43,43,13,0,0,0,19,35,37,0,0,0,0,0,5,40,22,0,0,0,18,42,19,0,0,16,27,10,0,0,0,18,21,24,0,0,0,22,24,20,34,13,0,0,0,26,14,38,0,0,0,82,95,70,0,0,0,0,0,0,0,0,0
"gene_768",0,0,0,0,0,0,0,0,0,0,0,7,7,2,0,0,0,9,11,13,0,0,0,0,0,4,21,9,0,0,0,10,15,12,0,0,8,10,7,0,0,0,11,4,9,0,0,0,12,11,11,10,4,0,0,0,8,2,10,0,0,0,8,15,12,0,0,0,0,0,0,0,0,0
"gene_769",0,0,0,0,0,0,0,3,0,0,0,19,30,6,0,0,0,13,27,21,1,0,0,0,0,4,31,11,0,0,0,21,23,3,0,0,16,11,2,0,0,0,10,9,14,0,0,0,8,14,29,9,10,0,0,0,3,6,20,1,0,0,36,57,36,0,0,0,0,0,0,0,0,0
"gene_770",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,6,0,0,0,0,0,14,4,10,0,0,0,14,15,2,0,0,9,5,13,0,0,0,7,8,17,0,0,0,22,23,26,22,6,0,0,0,22,14,28,0,0,0,17,11,3,0,0,0,0,0,2,0,0,0
"gene_771",5,0,4,0,0,0,6,17,0,0,0,84,129,41,0,0,0,95,103,130,0,0,0,0,0,38,74,51,0,0,0,86,83,39,0,0,56,58,22,0,0,0,33,37,58,0,0,0,48,67,61,91,43,0,0,0,83,74,87,0,0,0,159,180,169,0,0,0,0,0,0,0,0,0
"gene_772",0,0,0,0,0,0,1,1,0,0,0,10,11,5,0,0,0,22,31,26,0,0,0,0,0,13,28,17,0,0,0,25,39,5,0,0,23,28,16,0,0,0,22,15,20,0,0,0,15,37,33,23,20,0,0,0,29,22,23,0,0,0,41,67,27,0,0,0,0,0,0,1,0,0
